Year,Geography,Age group,Gender,Economic family type,GeoCode,Value
2018,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,31.4
2018,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,22.9
2018,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,15.2
2018,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors not in an economic family,,13.1
2018,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,31.6
2018,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,34.1
2018,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,28.5
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Total,,8.5
2019,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Total,,7.5
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Total,,9.4
2019,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Total,,6.1
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Total,,9.0
2019,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,Man+,Total,,8.6
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Total,,9.8
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Total,,8.1
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Total,,9.0
2019,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Total,,6.9
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons in economic families,,5.1
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons in economic families,,5.3
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons in economic families,,4.9
2019,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Persons in economic families,,7.5
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Persons in economic families,,5.1
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Persons in economic families,,5.2
2019,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Persons in economic families,,4.9
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons not in an economic family,,23.1
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,22.1
2019,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,24.5
2019,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,18.5
2019,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors not in an economic family,,15.5
2019,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,24.5
2019,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,21.7
2019,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,30.0
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Total,,5.6
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Total,,7.4
2020,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Total,,3.4
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Total,,6.4
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Total,,8.6
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Total,,4.9
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Total,,6.2
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons in economic families,,1.9
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons in economic families,,1.6
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons in economic families,,2.2
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Persons in economic families,,2.0
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Persons in economic families,,1.6
2020,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Persons in economic families,,2.2
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons not in an economic family,,22.5
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,26.7
2020,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,17.9
2020,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,5.9
2020,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,29.1
2020,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,30.3
2020,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,27.3
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Total,,6.6
2021,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Total,,7.9
2021,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Total,,4.1
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Total,,5.9
2021,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Total,,7.3
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Total,,7.5
2021,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Total,,8.6
2021,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Total,,5.5
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons in economic families,,3.5
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons in economic families,,3.9
2021,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Persons in economic families,,3.6
2021,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Persons in economic families,,3.6
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons not in an economic family,,20.9
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,17.6
2021,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,24.7
2021,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,11.8
2021,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors not in an economic family,,12.9
2021,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,24.1
2021,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,19.5
2021,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,30.7
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Total,,9.1
2022,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Total,,7.0
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Total,,10.8
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Total,,5.4
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Total,,9.2
2022,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,Man+,Total,,6.5
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Total,,11.1
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Man+,Total,,5.7
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Total,,8.9
2022,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,Woman+,Total,,7.7
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Total,,10.5
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Total,,5.1
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons in economic families,,5.1
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons in economic families,,4.7
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons in economic families,,5.5
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors in economic families,,2.6
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Man+,Seniors in economic families,,2.8
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors in economic families,,2.4
2022,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Persons in economic families,,6.9
2022,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Persons in couple families with children,,4.4
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Persons in economic families,,5.0
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Persons in economic families,,4.4
2022,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Persons in economic families,,5.5
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons not in an economic family,,27.3
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,30.6
2022,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,24.2
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,12.1
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Man+,Seniors not in an economic family,,16.2
2022,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors not in an economic family,,10.0
2022,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,33.3
2022,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,34.2
2022,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,32.3
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Total,,8.5
2023,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Total,,6.5
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Total,,10.4
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Total,,3.9
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Total,,8.7
2023,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,Man+,Total,,7.7
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Total,,9.8
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Man+,Total,,5.2
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Total,,8.3
2023,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,Woman+,Total,,5.1
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Total,,11.0
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Total,,2.8
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons in economic families,,5.2
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons in economic families,,5.6
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons in economic families,,4.8
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors in economic families,,1.7
2023,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Persons in economic families,,6.5
2023,"Ottawa-Gatineau, Ontario/Quebec",Under 18 years,All genders,Persons in couple families with children,,5.0
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,All genders,Persons in economic families,,5.5
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Man+,Persons in economic families,,5.3
2023,"Ottawa-Gatineau, Ontario/Quebec",18 to 64 years,Woman+,Persons in economic families,,5.7
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,All genders,Persons not in an economic family,,23.4
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Man+,Persons not in an economic family,,23.3
2023,"Ottawa-Gatineau, Ontario/Quebec",Total,Woman+,Persons not in an economic family,,23.4
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,All genders,Seniors not in an economic family,,9.5
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Man+,Seniors not in an economic family,,14.5
2023,"Ottawa-Gatineau, Ontario/Quebec",65 years and over,Woman+,Seniors not in an economic family,,6.9
2023,"Ottawa-Gatineau, Ontario/Quebec",,All genders,Non-seniors not in an economic family,,28.5
2023,"Ottawa-Gatineau, Ontario/Quebec",,Man+,Non-seniors not in an economic family,,25.4
2023,"Ottawa-Gatineau, Ontario/Quebec",,Woman+,Non-seniors not in an economic family,,32.1
2015,Prairie provinces,Total,All genders,Total,,10.8
2015,Prairie provinces,Under 18 years,All genders,Total,,14.4
2015,Prairie provinces,18 to 64 years,All genders,Total,,10.8
2015,Prairie provinces,65 years and over,All genders,Total,,4.3
2015,Prairie provinces,Total,Man+,Total,,10.3
2015,Prairie provinces,Under 18 years,Man+,Total,,13.2
2015,Prairie provinces,18 to 64 years,Man+,Total,,10.5
2015,Prairie provinces,65 years and over,Man+,Total,,3.4
2015,Prairie provinces,Total,Woman+,Total,,11.3
2015,Prairie provinces,Under 18 years,Woman+,Total,,15.7
2015,Prairie provinces,18 to 64 years,Woman+,Total,,11.1
2015,Prairie provinces,65 years and over,Woman+,Total,,5.1
2015,Prairie provinces,Total,All genders,Persons in economic families,,8.7
2015,Prairie provinces,Total,Man+,Persons in economic families,,8.0
2015,Prairie provinces,Total,Woman+,Persons in economic families,,9.4
2015,Prairie provinces,65 years and over,All genders,Seniors in economic families,,1.7
2015,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,2.0
2015,Prairie provinces,Under 18 years,All genders,Persons in economic families,,14.3
2015,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,10.8
2015,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,25.3
2015,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,7.5
2015,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,6.9
2015,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,8.1
2015,Prairie provinces,Total,All genders,Persons not in an economic family,,23.1
2015,Prairie provinces,Total,Man+,Persons not in an economic family,,23.2
2015,Prairie provinces,Total,Woman+,Persons not in an economic family,,22.9
2015,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,11.3
2015,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,11.5
2015,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,11.2
2015,Prairie provinces,,All genders,Non-seniors not in an economic family,,26.7
2015,Prairie provinces,,Man+,Non-seniors not in an economic family,,25.4
2015,Prairie provinces,,Woman+,Non-seniors not in an economic family,,28.4
2016,Prairie provinces,Total,All genders,Total,,10.7
2016,Prairie provinces,Under 18 years,All genders,Total,,12.0
2016,Prairie provinces,18 to 64 years,All genders,Total,,11.4
2016,Prairie provinces,65 years and over,All genders,Total,,4.9
2016,Prairie provinces,Total,Man+,Total,,10.4
2016,Prairie provinces,Under 18 years,Man+,Total,,12.2
2016,Prairie provinces,18 to 64 years,Man+,Total,,10.9
2016,Prairie provinces,65 years and over,Man+,Total,,4.7
2016,Prairie provinces,Total,Woman+,Total,,11.0
2016,Prairie provinces,Under 18 years,Woman+,Total,,11.9
2016,Prairie provinces,18 to 64 years,Woman+,Total,,12.1
2016,Prairie provinces,65 years and over,Woman+,Total,,5.1
2016,Prairie provinces,Total,All genders,Persons in economic families,,8.3
2016,Prairie provinces,Total,Man+,Persons in economic families,,8.2
2016,Prairie provinces,Total,Woman+,Persons in economic families,,8.5
2016,Prairie provinces,65 years and over,All genders,Seniors in economic families,,2.2
2016,Prairie provinces,65 years and over,Man+,Seniors in economic families,,2.4
2016,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,2.1
2016,Prairie provinces,Under 18 years,All genders,Persons in economic families,,11.9
2016,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,9.9
2016,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,7.9
2016,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,7.5
2016,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,8.3
2016,Prairie provinces,Total,All genders,Persons not in an economic family,,24.6
2016,Prairie provinces,Total,Man+,Persons not in an economic family,,23.4
2016,Prairie provinces,Total,Woman+,Persons not in an economic family,,25.9
2016,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,11.3
2016,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,12.5
2016,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,10.5
2016,Prairie provinces,,All genders,Non-seniors not in an economic family,,29.4
2016,Prairie provinces,,Man+,Non-seniors not in an economic family,,25.9
2016,Prairie provinces,,Woman+,Non-seniors not in an economic family,,33.8
2017,Prairie provinces,Total,All genders,Total,,9.6
2017,Prairie provinces,Under 18 years,All genders,Total,,9.9
2017,Prairie provinces,18 to 64 years,All genders,Total,,10.7
2017,Prairie provinces,65 years and over,All genders,Total,,3.9
2017,Prairie provinces,Total,Man+,Total,,9.0
2017,Prairie provinces,Under 18 years,Man+,Total,,9.3
2017,Prairie provinces,18 to 64 years,Man+,Total,,10.0
2017,Prairie provinces,65 years and over,Man+,Total,,3.5
2017,Prairie provinces,Total,Woman+,Total,,10.2
2017,Prairie provinces,Under 18 years,Woman+,Total,,10.5
2017,Prairie provinces,18 to 64 years,Woman+,Total,,11.4
2017,Prairie provinces,65 years and over,Woman+,Total,,4.3
2017,Prairie provinces,Total,All genders,Persons in economic families,,7.2
2017,Prairie provinces,Total,Man+,Persons in economic families,,6.7
2017,Prairie provinces,Total,Woman+,Persons in economic families,,7.8
2017,Prairie provinces,65 years and over,All genders,Seniors in economic families,,2.1
2017,Prairie provinces,65 years and over,Man+,Seniors in economic families,,2.1
2017,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,2.2
2017,Prairie provinces,Under 18 years,All genders,Persons in economic families,,9.9
2017,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,7.5
2017,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,8.4
2017,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,7.1
2017,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,6.5
2017,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,7.6
2017,Prairie provinces,Total,All genders,Persons not in an economic family,,23.2
2017,Prairie provinces,Total,Man+,Persons not in an economic family,,22.4
2017,Prairie provinces,Total,Woman+,Persons not in an economic family,,24.0
2017,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,8.3
2017,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,9.1
2017,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,7.9
2017,Prairie provinces,,All genders,Non-seniors not in an economic family,,28.6
2017,Prairie provinces,,Man+,Non-seniors not in an economic family,,25.2
2017,Prairie provinces,,Woman+,Non-seniors not in an economic family,,32.9
2018,Prairie provinces,Total,All genders,Total,,10.0
2018,Prairie provinces,Under 18 years,All genders,Total,,10.4
2018,Prairie provinces,18 to 64 years,All genders,Total,,11.1
2018,Prairie provinces,65 years and over,All genders,Total,,4.3
2018,Prairie provinces,Total,Man+,Total,,9.9
2018,Prairie provinces,Under 18 years,Man+,Total,,10.9
2018,Prairie provinces,18 to 64 years,Man+,Total,,11.0
2018,Prairie provinces,65 years and over,Man+,Total,,3.1
2018,Prairie provinces,Total,Woman+,Total,,10.0
2018,Prairie provinces,Under 18 years,Woman+,Total,,9.9
2018,Prairie provinces,18 to 64 years,Woman+,Total,,11.2
2018,Prairie provinces,65 years and over,Woman+,Total,,5.2
2018,Prairie provinces,Total,All genders,Persons in economic families,,7.2
2018,Prairie provinces,Total,Man+,Persons in economic families,,6.9
2018,Prairie provinces,Total,Woman+,Persons in economic families,,7.4
2018,Prairie provinces,65 years and over,All genders,Seniors in economic families,,2.8
2018,Prairie provinces,65 years and over,Man+,Seniors in economic families,,2.3
2018,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,3.3
2018,Prairie provinces,Under 18 years,All genders,Persons in economic families,,10.3
2018,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,7.8
2018,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,10.7
2018,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,6.7
2018,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,6.2
2018,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,7.2
2018,Prairie provinces,Total,All genders,Persons not in an economic family,,25.3
2018,Prairie provinces,Total,Man+,Persons not in an economic family,,25.4
2018,Prairie provinces,Total,Woman+,Persons not in an economic family,,25.1
2018,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,8.0
2018,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,6.4
2018,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,8.8
2018,Prairie provinces,,All genders,Non-seniors not in an economic family,,31.1
2018,Prairie provinces,,Man+,Non-seniors not in an economic family,,29.0
2018,Prairie provinces,,Woman+,Non-seniors not in an economic family,,34.2
2019,Prairie provinces,Total,All genders,Total,,9.6
2019,Prairie provinces,Under 18 years,All genders,Total,,9.2
2019,Prairie provinces,18 to 64 years,All genders,Total,,10.8
2019,Prairie provinces,65 years and over,All genders,Total,,4.5
2019,Prairie provinces,Total,Man+,Total,,9.8
2019,Prairie provinces,Under 18 years,Man+,Total,,9.9
2019,Prairie provinces,18 to 64 years,Man+,Total,,10.8
2019,Prairie provinces,65 years and over,Man+,Total,,5.0
2019,Prairie provinces,Total,Woman+,Total,,9.3
2019,Prairie provinces,Under 18 years,Woman+,Total,,8.6
2019,Prairie provinces,18 to 64 years,Woman+,Total,,10.9
2019,Prairie provinces,65 years and over,Woman+,Total,,4.0
2019,Prairie provinces,Total,All genders,Persons in economic families,,6.8
2019,Prairie provinces,Total,Man+,Persons in economic families,,6.7
2019,Prairie provinces,Total,Woman+,Persons in economic families,,6.9
2019,Prairie provinces,65 years and over,All genders,Seniors in economic families,,3.0
2019,Prairie provinces,65 years and over,Man+,Seniors in economic families,,3.7
2019,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,2.2
2019,Prairie provinces,Under 18 years,All genders,Persons in economic families,,8.9
2019,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,7.0
2019,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,7.3
2019,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,6.7
2019,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,6.2
2019,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,7.2
2019,Prairie provinces,Total,All genders,Persons not in an economic family,,24.4
2019,Prairie provinces,Total,Man+,Persons not in an economic family,,26.5
2019,Prairie provinces,Total,Woman+,Persons not in an economic family,,22.3
2019,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,8.4
2019,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,10.8
2019,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,7.3
2019,Prairie provinces,,All genders,Non-seniors not in an economic family,,29.8
2019,Prairie provinces,,Man+,Non-seniors not in an economic family,,29.4
2019,Prairie provinces,,Woman+,Non-seniors not in an economic family,,30.3
2020,Prairie provinces,Total,All genders,Total,,6.3
2020,Prairie provinces,Under 18 years,All genders,Total,,5.2
2020,Prairie provinces,18 to 64 years,All genders,Total,,7.5
2020,Prairie provinces,65 years and over,All genders,Total,,2.8
2020,Prairie provinces,Total,Man+,Total,,6.4
2020,Prairie provinces,Under 18 years,Man+,Total,,5.4
2020,Prairie provinces,18 to 64 years,Man+,Total,,7.6
2020,Prairie provinces,65 years and over,Man+,Total,,2.3
2020,Prairie provinces,Total,Woman+,Total,,6.2
2020,Prairie provinces,Under 18 years,Woman+,Total,,5.1
2020,Prairie provinces,18 to 64 years,Woman+,Total,,7.4
2020,Prairie provinces,65 years and over,Woman+,Total,,3.4
2020,Prairie provinces,Total,All genders,Persons in economic families,,3.9
2020,Prairie provinces,Total,Man+,Persons in economic families,,3.7
2020,Prairie provinces,Total,Woman+,Persons in economic families,,4.0
2020,Prairie provinces,65 years and over,All genders,Seniors in economic families,,1.2
2020,Prairie provinces,65 years and over,Man+,Seniors in economic families,,1.2
2020,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,1.2
2020,Prairie provinces,Under 18 years,All genders,Persons in economic families,,5.1
2020,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,2.8
2020,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,7.7
2020,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,3.9
2020,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,3.6
2020,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,4.2
2020,Prairie provinces,Total,All genders,Persons not in an economic family,,19.3
2020,Prairie provinces,Total,Man+,Persons not in an economic family,,19.3
2020,Prairie provinces,Total,Woman+,Persons not in an economic family,,19.2
2020,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,6.7
2020,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,5.8
2020,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,7.3
2020,Prairie provinces,,All genders,Non-seniors not in an economic family,,24.1
2020,Prairie provinces,,Man+,Non-seniors not in an economic family,,22.6
2020,Prairie provinces,,Woman+,Non-seniors not in an economic family,,26.6
2021,Prairie provinces,Total,All genders,Total,,8.7
2021,Prairie provinces,Under 18 years,All genders,Total,,8.4
2021,Prairie provinces,18 to 64 years,All genders,Total,,9.5
2021,Prairie provinces,65 years and over,All genders,Total,,6.0
2021,Prairie provinces,Total,Man+,Total,,8.5
2021,Prairie provinces,Under 18 years,Man+,Total,,8.3
2021,Prairie provinces,18 to 64 years,Man+,Total,,9.4
2021,Prairie provinces,65 years and over,Man+,Total,,5.3
2021,Prairie provinces,Total,Woman+,Total,,8.9
2021,Prairie provinces,Under 18 years,Woman+,Total,,8.6
2021,Prairie provinces,18 to 64 years,Woman+,Total,,9.6
2021,Prairie provinces,65 years and over,Woman+,Total,,6.6
2021,Prairie provinces,Total,All genders,Persons in economic families,,5.7
2021,Prairie provinces,Total,Man+,Persons in economic families,,5.3
2021,Prairie provinces,Total,Woman+,Persons in economic families,,6.1
2021,Prairie provinces,65 years and over,All genders,Seniors in economic families,,2.2
2021,Prairie provinces,65 years and over,Man+,Seniors in economic families,,2.1
2021,Prairie provinces,65 years and over,Woman+,Seniors in economic families,,2.3
2021,Prairie provinces,Under 18 years,All genders,Persons in economic families,,8.3
2021,Prairie provinces,Under 18 years,All genders,Persons in couple families with children,,5.0
2021,Prairie provinces,Under 18 years,All genders,Persons in all other economic families,,19.1
2021,Prairie provinces,18 to 64 years,All genders,Persons in economic families,,5.3
2021,Prairie provinces,18 to 64 years,Man+,Persons in economic families,,4.7
2021,Prairie provinces,18 to 64 years,Woman+,Persons in economic families,,5.8
2021,Prairie provinces,Total,All genders,Persons not in an economic family,,24.9
2021,Prairie provinces,Total,Man+,Persons not in an economic family,,25.2
2021,Prairie provinces,Total,Woman+,Persons not in an economic family,,24.5
2021,Prairie provinces,65 years and over,All genders,Seniors not in an economic family,,15.8
2021,Prairie provinces,65 years and over,Man+,Seniors not in an economic family,,17.4
2021,Prairie provinces,65 years and over,Woman+,Seniors not in an economic family,,14.9
2021,Prairie provinces,,All genders,Non-seniors not in an economic family,,28.2
2021,Prairie provinces,,Man+,Non-seniors not in an economic family,,27.0
2021,Prairie provinces,,Woman+,Non-seniors not in an economic family,,29.8
2022,Prairie provinces,Total,All genders,Total,,10.9
2022,Prairie provinces,Under 18 years,All genders,Total,,12.6
