Year,Units,Géographie,Type de famille économique,GeoCode,Value
2020,Dollars constants de 2024,Nunavut,Couples avec d'autres personnes apparentées,62,
2020,Dollars constants de 2024,Nunavut,One-parent families,62,
2020,Dollars constants de 2024,Nunavut,One-parent families in which the parent is a man+,62,
2020,Dollars constants de 2024,Nunavut,One-parent families in which the parent is a woman+,62,
2020,Dollars constants de 2024,Nunavut,Autres familles de personnes non âgées,62,
2020,Dollars constants de 2024,Nunavut,Personnes hors famille économique,62,77600.0
2020,Dollars constants de 2024,Nunavut,Personnes âgées hors famille économique,62,
2020,Dollars constants de 2024,Nunavut,Senior men+ not in an economic family,62,
2020,Dollars constants de 2024,Nunavut,Senior women+ not in an economic family,62,
2020,Dollars constants de 2024,Nunavut,Personnes non âgées hors famille économique,62,79300.0
2020,Dollars constants de 2024,Nunavut,Non-senior men+ not in an economic family,62,
2020,Dollars constants de 2024,Nunavut,Non-senior women+ not in an economic family,62,
2020,Dollars constants de 2024,"Québec, Québec",Familles économiques et personnes hors famille économique,,76500.0
2020,Dollars constants de 2024,"Québec, Québec",Familles économiques,,107300.0
2020,Dollars constants de 2024,"Québec, Québec",Familles de personnes âgées,,79400.0
2020,Dollars constants de 2024,"Québec, Québec",Couples de personnes âgées,,81700.0
2020,Dollars constants de 2024,"Québec, Québec",Autres familles de personnes âgées,,
2020,Dollars constants de 2024,"Québec, Québec",Familles de personnes non âgées,,117700.0
2020,Dollars constants de 2024,"Québec, Québec",Couples,,106500.0
2020,Dollars constants de 2024,"Québec, Québec",Couples avec des enfants,,135200.0
2020,Dollars constants de 2024,"Québec, Québec",Couples avec d'autres personnes apparentées,,146500.0
2020,Dollars constants de 2024,"Québec, Québec",One-parent families,,89000.0
2020,Dollars constants de 2024,"Québec, Québec",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Québec, Québec",One-parent families in which the parent is a woman+,,89000.0
2020,Dollars constants de 2024,"Québec, Québec",Autres familles de personnes non âgées,,106300.0
2020,Dollars constants de 2024,"Québec, Québec",Personnes hors famille économique,,43000.0
2020,Dollars constants de 2024,"Québec, Québec",Personnes âgées hors famille économique,,39200.0
2020,Dollars constants de 2024,"Québec, Québec",Senior men+ not in an economic family,,39700.0
2020,Dollars constants de 2024,"Québec, Québec",Senior women+ not in an economic family,,38300.0
2020,Dollars constants de 2024,"Québec, Québec",Personnes non âgées hors famille économique,,44300.0
2020,Dollars constants de 2024,"Québec, Québec",Non-senior men+ not in an economic family,,47600.0
2020,Dollars constants de 2024,"Québec, Québec",Non-senior women+ not in an economic family,,39100.0
2020,Dollars constants de 2024,"Montréal, Québec",Familles économiques et personnes hors famille économique,,72900.0
2020,Dollars constants de 2024,"Montréal, Québec",Familles économiques,,103000.0
2020,Dollars constants de 2024,"Montréal, Québec",Familles de personnes âgées,,75200.0
2020,Dollars constants de 2024,"Montréal, Québec",Couples de personnes âgées,,74100.0
2020,Dollars constants de 2024,"Montréal, Québec",Autres familles de personnes âgées,,82200.0
2020,Dollars constants de 2024,"Montréal, Québec",Familles de personnes non âgées,,111500.0
2020,Dollars constants de 2024,"Montréal, Québec",Couples,,101800.0
2020,Dollars constants de 2024,"Montréal, Québec",Couples avec des enfants,,119800.0
2020,Dollars constants de 2024,"Montréal, Québec",Couples avec d'autres personnes apparentées,,155900.0
2020,Dollars constants de 2024,"Montréal, Québec",One-parent families,,73800.0
2020,Dollars constants de 2024,"Montréal, Québec",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Montréal, Québec",One-parent families in which the parent is a woman+,,73800.0
2020,Dollars constants de 2024,"Montréal, Québec",Autres familles de personnes non âgées,,97500.0
2020,Dollars constants de 2024,"Montréal, Québec",Personnes hors famille économique,,39400.0
2020,Dollars constants de 2024,"Montréal, Québec",Personnes âgées hors famille économique,,33100.0
2020,Dollars constants de 2024,"Montréal, Québec",Senior men+ not in an economic family,,34500.0
2020,Dollars constants de 2024,"Montréal, Québec",Senior women+ not in an economic family,,32700.0
2020,Dollars constants de 2024,"Montréal, Québec",Personnes non âgées hors famille économique,,42700.0
2020,Dollars constants de 2024,"Montréal, Québec",Non-senior men+ not in an economic family,,45300.0
2020,Dollars constants de 2024,"Montréal, Québec",Non-senior women+ not in an economic family,,38000.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,84200.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,123700.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,93700.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,91800.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,129500.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Couples,,110900.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,154600.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,205300.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",One-parent families,,84400.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",One-parent families in which the parent is a woman+,,76900.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,117400.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,45400.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,49400.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Senior men+ not in an economic family,,50300.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Senior women+ not in an economic family,,47500.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,43700.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Non-senior men+ not in an economic family,,43100.0
2020,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Non-senior women+ not in an economic family,,46200.0
2020,Dollars constants de 2024,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,83800.0
2020,Dollars constants de 2024,"Toronto, Ontario",Familles économiques,,116700.0
2020,Dollars constants de 2024,"Toronto, Ontario",Familles de personnes âgées,,81800.0
2020,Dollars constants de 2024,"Toronto, Ontario",Couples de personnes âgées,,77500.0
2020,Dollars constants de 2024,"Toronto, Ontario",Autres familles de personnes âgées,,88200.0
2020,Dollars constants de 2024,"Toronto, Ontario",Familles de personnes non âgées,,122100.0
2020,Dollars constants de 2024,"Toronto, Ontario",Couples,,111900.0
2020,Dollars constants de 2024,"Toronto, Ontario",Couples avec des enfants,,132600.0
2020,Dollars constants de 2024,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,157200.0
2020,Dollars constants de 2024,"Toronto, Ontario",One-parent families,,66200.0
2020,Dollars constants de 2024,"Toronto, Ontario",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Toronto, Ontario",One-parent families in which the parent is a woman+,,66200.0
2020,Dollars constants de 2024,"Toronto, Ontario",Autres familles de personnes non âgées,,108900.0
2020,Dollars constants de 2024,"Toronto, Ontario",Personnes hors famille économique,,40900.0
2020,Dollars constants de 2024,"Toronto, Ontario",Personnes âgées hors famille économique,,38700.0
2020,Dollars constants de 2024,"Toronto, Ontario",Senior men+ not in an economic family,,38900.0
2020,Dollars constants de 2024,"Toronto, Ontario",Senior women+ not in an economic family,,38700.0
2020,Dollars constants de 2024,"Toronto, Ontario",Personnes non âgées hors famille économique,,41500.0
2020,Dollars constants de 2024,"Toronto, Ontario",Non-senior men+ not in an economic family,,44500.0
2020,Dollars constants de 2024,"Toronto, Ontario",Non-senior women+ not in an economic family,,36900.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,74000.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Familles économiques,,105300.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Familles de personnes âgées,,84100.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Couples de personnes âgées,,79300.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Autres familles de personnes âgées,,100100.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Familles de personnes non âgées,,113200.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Couples,,99200.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Couples avec des enfants,,128500.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,159700.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families,,68800.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families in which the parent is a man+,,68800.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families in which the parent is a woman+,,68200.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,83900.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes hors famille économique,,39600.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,41800.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Senior men+ not in an economic family,,44700.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Senior women+ not in an economic family,,40300.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,37700.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Non-senior men+ not in an economic family,,37800.0
2020,Dollars constants de 2024,"Winnipeg, Manitoba",Non-senior women+ not in an economic family,,37700.0
2020,Dollars constants de 2024,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,84700.0
2020,Dollars constants de 2024,"Calgary, Alberta",Familles économiques,,118000.0
2020,Dollars constants de 2024,"Calgary, Alberta",Familles de personnes âgées,,89000.0
2020,Dollars constants de 2024,"Calgary, Alberta",Couples de personnes âgées,,83700.0
2020,Dollars constants de 2024,"Calgary, Alberta",Autres familles de personnes âgées,,
2020,Dollars constants de 2024,"Calgary, Alberta",Familles de personnes non âgées,,127000.0
2020,Dollars constants de 2024,"Calgary, Alberta",Couples,,110700.0
2020,Dollars constants de 2024,"Calgary, Alberta",Couples avec des enfants,,139000.0
2020,Dollars constants de 2024,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,148700.0
2020,Dollars constants de 2024,"Calgary, Alberta",One-parent families,,88100.0
2020,Dollars constants de 2024,"Calgary, Alberta",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Calgary, Alberta",One-parent families in which the parent is a woman+,,70000.0
2020,Dollars constants de 2024,"Calgary, Alberta",Autres familles de personnes non âgées,,90300.0
2020,Dollars constants de 2024,"Calgary, Alberta",Personnes hors famille économique,,44400.0
2020,Dollars constants de 2024,"Calgary, Alberta",Personnes âgées hors famille économique,,42100.0
2020,Dollars constants de 2024,"Calgary, Alberta",Senior men+ not in an economic family,,44800.0
2020,Dollars constants de 2024,"Calgary, Alberta",Senior women+ not in an economic family,,37100.0
2020,Dollars constants de 2024,"Calgary, Alberta",Personnes non âgées hors famille économique,,45200.0
2020,Dollars constants de 2024,"Calgary, Alberta",Non-senior men+ not in an economic family,,50700.0
2020,Dollars constants de 2024,"Calgary, Alberta",Non-senior women+ not in an economic family,,44700.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,95200.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Familles économiques,,121100.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Familles de personnes âgées,,101800.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Couples de personnes âgées,,98600.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Autres familles de personnes âgées,,106100.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Familles de personnes non âgées,,126300.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Couples,,116900.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Couples avec des enfants,,132100.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,181400.0
2020,Dollars constants de 2024,"Edmonton, Alberta",One-parent families,,96500.0
2020,Dollars constants de 2024,"Edmonton, Alberta",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Edmonton, Alberta",One-parent families in which the parent is a woman+,,96500.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Autres familles de personnes non âgées,,104100.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Personnes hors famille économique,,46600.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Personnes âgées hors famille économique,,38800.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Senior men+ not in an economic family,,40500.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Senior women+ not in an economic family,,38500.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Personnes non âgées hors famille économique,,48200.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Non-senior men+ not in an economic family,,49800.0
2020,Dollars constants de 2024,"Edmonton, Alberta",Non-senior women+ not in an economic family,,46600.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,81200.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles économiques,,117300.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,88600.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,83900.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,121100.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,123800.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples,,97300.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec des enfants,,133400.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,168500.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families,,76100.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a man+,,
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a woman+,,76100.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,111600.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,44800.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,46300.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior men+ not in an economic family,,59700.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior women+ not in an economic family,,38300.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,44800.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior men+ not in an economic family,,45500.0
2020,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior women+ not in an economic family,,43800.0
2021,Dollars constants de 2024,Canada,Familles économiques,,107300.0
2021,Dollars constants de 2024,Canada,Familles de personnes âgées,,79200.0
2021,Dollars constants de 2024,Canada,Couples de personnes âgées,,77500.0
2021,Dollars constants de 2024,Canada,Autres familles de personnes âgées,,91100.0
2021,Dollars constants de 2024,Canada,Familles de personnes non âgées,,116200.0
2021,Dollars constants de 2024,Canada,Couples,,104300.0
2021,Dollars constants de 2024,Canada,Couples avec des enfants,,128600.0
2021,Dollars constants de 2024,Canada,Couples avec d'autres personnes apparentées,,158600.0
2021,Dollars constants de 2024,Canada,One-parent families,,69300.0
2021,Dollars constants de 2024,Canada,One-parent families in which the parent is a man+,,81500.0
2021,Dollars constants de 2024,Canada,One-parent families in which the parent is a woman+,,66800.0
2021,Dollars constants de 2024,Canada,Autres familles de personnes non âgées,,99400.0
2021,Dollars constants de 2024,Canada,Personnes hors famille économique,,41100.0
2021,Dollars constants de 2024,Canada,Personnes âgées hors famille économique,,35700.0
2021,Dollars constants de 2024,Canada,Senior men+ not in an economic family,,37900.0
2021,Dollars constants de 2024,Canada,Senior women+ not in an economic family,,34900.0
2021,Dollars constants de 2024,Canada,Personnes non âgées hors famille économique,,45000.0
2021,Dollars constants de 2024,Canada,Non-senior men+ not in an economic family,,46400.0
2021,Dollars constants de 2024,Canada,Non-senior women+ not in an economic family,,43100.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,67600.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques,,92600.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes âgées,,72700.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Couples de personnes âgées,,70800.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes âgées,,83000.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes non âgées,,101100.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Couples,,90800.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec des enfants,,116100.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,140600.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families,,64100.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a man+,,77600.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a woman+,,57100.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes non âgées,,82400.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Personnes hors famille économique,,37000.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Personnes âgées hors famille économique,,31800.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Senior men+ not in an economic family,,34400.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Senior women+ not in an economic family,,30400.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,40300.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior men+ not in an economic family,,43000.0
2021,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior women+ not in an economic family,,37900.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,68900.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques,10,89100.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,66700.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,63500.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,81400.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,102800.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples,10,83900.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples avec des enfants,10,128800.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,147200.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families,10,62800.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families in which the parent is a man+,10,
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,One-parent families in which the parent is a woman+,10,49200.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,76300.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,38600.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,31700.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Senior men+ not in an economic family,10,34800.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Senior women+ not in an economic family,10,29400.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,43400.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Non-senior men+ not in an economic family,10,47700.0
2021,Dollars constants de 2024,Terre-Neuve-et-Labrador,Non-senior women+ not in an economic family,10,38500.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,70200.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Familles économiques,11,93500.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Familles de personnes âgées,11,77600.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Couples de personnes âgées,11,74100.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,97100.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Familles de personnes non âgées,11,100200.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Couples,11,93300.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Couples avec des enfants,11,112000.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,153200.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families,11,70400.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families in which the parent is a man+,11,
2021,Dollars constants de 2024,Île-du-Prince-Édouard,One-parent families in which the parent is a woman+,11,
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,89000.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes hors famille économique,11,36200.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,32000.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Senior men+ not in an economic family,11,38700.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Senior women+ not in an economic family,11,30000.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,37300.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Non-senior men+ not in an economic family,11,39900.0
2021,Dollars constants de 2024,Île-du-Prince-Édouard,Non-senior women+ not in an economic family,11,34700.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,66700.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Familles économiques,12,93600.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Familles de personnes âgées,12,73600.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Couples de personnes âgées,12,73600.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Autres familles de personnes âgées,12,74100.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Familles de personnes non âgées,12,101800.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Couples,12,90800.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Couples avec des enfants,12,114600.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,138000.0
2021,Dollars constants de 2024,Nouvelle-Écosse,One-parent families,12,68700.0
2021,Dollars constants de 2024,Nouvelle-Écosse,One-parent families in which the parent is a man+,12,
2021,Dollars constants de 2024,Nouvelle-Écosse,One-parent families in which the parent is a woman+,12,60100.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Autres familles de personnes non âgées,12,82000.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Personnes hors famille économique,12,36700.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Personnes âgées hors famille économique,12,33000.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Senior men+ not in an economic family,12,33900.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Senior women+ not in an economic family,12,32200.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,40300.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Non-senior men+ not in an economic family,12,43100.0
2021,Dollars constants de 2024,Nouvelle-Écosse,Non-senior women+ not in an economic family,12,38400.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,68100.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Familles économiques,13,93100.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Familles de personnes âgées,13,75600.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Couples de personnes âgées,13,72900.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Autres familles de personnes âgées,13,94900.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Familles de personnes non âgées,13,99200.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Couples,13,95000.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Couples avec des enfants,13,112200.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,139800.0
2021,Dollars constants de 2024,Nouveau-Brunswick,One-parent families,13,57800.0
2021,Dollars constants de 2024,Nouveau-Brunswick,One-parent families in which the parent is a man+,13,72700.0
2021,Dollars constants de 2024,Nouveau-Brunswick,One-parent families in which the parent is a woman+,13,55900.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Autres familles de personnes non âgées,13,82200.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Personnes hors famille économique,13,36800.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Personnes âgées hors famille économique,13,30400.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Senior men+ not in an economic family,13,34600.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Senior women+ not in an economic family,13,29600.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,38700.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Non-senior men+ not in an economic family,13,40300.0
2021,Dollars constants de 2024,Nouveau-Brunswick,Non-senior women+ not in an economic family,13,36800.0
2021,Dollars constants de 2024,Québec,Familles économiques et personnes hors famille économique,24,69400.0
2021,Dollars constants de 2024,Québec,Familles économiques,24,100000.0
2021,Dollars constants de 2024,Québec,Familles de personnes âgées,24,69700.0
2021,Dollars constants de 2024,Québec,Couples de personnes âgées,24,70000.0
2021,Dollars constants de 2024,Québec,Autres familles de personnes âgées,24,69100.0
2021,Dollars constants de 2024,Québec,Familles de personnes non âgées,24,109000.0
2021,Dollars constants de 2024,Québec,Couples,24,100300.0
2021,Dollars constants de 2024,Québec,Couples avec des enfants,24,126300.0
2021,Dollars constants de 2024,Québec,Couples avec d'autres personnes apparentées,24,147700.0
2021,Dollars constants de 2024,Québec,One-parent families,24,69900.0
2021,Dollars constants de 2024,Québec,One-parent families in which the parent is a man+,24,76600.0
2021,Dollars constants de 2024,Québec,One-parent families in which the parent is a woman+,24,68500.0
2021,Dollars constants de 2024,Québec,Autres familles de personnes non âgées,24,87000.0
2021,Dollars constants de 2024,Québec,Personnes hors famille économique,24,39000.0
2021,Dollars constants de 2024,Québec,Personnes âgées hors famille économique,24,31600.0
2021,Dollars constants de 2024,Québec,Senior men+ not in an economic family,24,34600.0
2021,Dollars constants de 2024,Québec,Senior women+ not in an economic family,24,30900.0
2021,Dollars constants de 2024,Québec,Personnes non âgées hors famille économique,24,45200.0
2021,Dollars constants de 2024,Québec,Non-senior men+ not in an economic family,24,45800.0
2021,Dollars constants de 2024,Québec,Non-senior women+ not in an economic family,24,44500.0
2021,Dollars constants de 2024,Ontario,Familles économiques et personnes hors famille économique,35,82000.0
2021,Dollars constants de 2024,Ontario,Familles économiques,35,112600.0
2021,Dollars constants de 2024,Ontario,Familles de personnes âgées,35,85800.0
2021,Dollars constants de 2024,Ontario,Couples de personnes âgées,35,83500.0
